country_code,city,longitude,latitude,Date,endsampling,duration,i131,cs134,cs137
AU,SALZBURG,13.05,47.9,1986-05-06,8,24.0,0.613658,0.17540799999999998,0.30885300000000004
AU,SALZBURG,13.05,47.9,1986-05-07,8,24.0,0.535393,0.212486,0.316527
AU,SALZBURG,13.05,47.9,1986-05-08,8,24.0,0.619352,0.21081999999999998,0.348337
AU,SALZBURG,13.05,47.9,1986-05-09,8,24.0,0.040823000000000005,0.004043,0.0060479999999999996
AU,SALZBURG,13.05,47.9,1986-05-10,8,24.0,0.038135,0.003855,0.005347
AU,SALZBURG,13.05,47.9,1986-05-11,8,24.0,0.035635,0.003812,0.006398
AU,SALZBURG,13.05,47.9,1986-05-12,8,24.0,0.026112,0.002663,0.005164
AU,SALZBURG,13.05,47.9,1986-05-13,8,24.0,0.020516999999999997,,0.0
AU,SALZBURG,13.05,47.9,1986-05-14,8,24.0,0.010667,0.003848,0.0064930000000000005
AU,SALZBURG,13.05,47.9,1986-05-15,8,24.0,0.006965000000000001,0.000998,0.002665
AU,VIENNA.,16.36,48.21,1986-04-29,16,2.5,40.33,,
AU,VIENNA.,16.36,48.21,1986-04-29,22,6.2,24.160999999999998,,
AU,VIENNA.,16.36,48.21,1986-04-30,6,7.3,11.322000000000001,,
AU,VIENNA.,16.36,48.21,1986-04-30,8,2.3,34.705999999999996,,
AU,VIENNA.,16.36,48.21,1986-04-30,11,2.3,40.33,,
AU,VIENNA.,16.36,48.21,1986-04-30,12,1.1,52.54,,
AU,VIENNA.,16.36,48.21,1986-04-30,13,1.0,58.09,,
AU,VIENNA.,16.36,48.21,1986-04-30,14,1.1,49.21,,
AU,VIENNA.,16.36,48.21,1986-04-30,16,1.2,44.03,,
AU,VIENNA.,16.36,48.21,1986-04-30,16,0.4,45.14,,
AU,VIENNA.,16.36,48.21,1986-04-30,19,2.4,30.229,,
AU,VIENNA.,16.36,48.21,1986-04-30,23,3.5,20.831,,
AU,VIENNA.,16.36,48.21,1986-05-01,3,3.5,16.095,,
AU,VIENNA.,16.36,48.21,1986-05-01,7,4.3,16.502,,
AU,VIENNA.,16.36,48.21,1986-05-01,9,1.5,19.758,,
AU,VIENNA.,16.36,48.21,1986-05-01,11,1.58,13.838,,
AU,VIENNA.,16.36,48.21,1986-05-01,13,1.58,17.131,,
AU,VIENNA.,16.36,48.21,1986-05-01,15,1.58,8.436,,
AU,VIENNA.,16.36,48.21,1986-05-01,17,2.0,3.1413,,
AU,VIENNA.,16.36,48.21,1986-05-01,20,2.34,1.776,,
AU,VIENNA.,16.36,48.21,1986-05-02,0,3.4,0.9694,,
AU,VIENNA.,16.36,48.21,1986-05-02,3,3.16,0.9694,,
AU,VIENNA.,16.36,48.21,1986-05-02,8,4.49,0.0999,,
AU,VIENNA.,16.36,48.21,1986-05-02,11,3.09,1.1914,,
AU,VIENNA.,16.36,48.21,1986-05-02,15,4.04,1.2099,,
AU,VIENNA.,16.36,48.21,1986-05-02,20,5.01,1.665,,
AU,VIENNA.,16.36,48.21,1986-05-03,7,10.29,1.1655,,
AU,VIENNA.,16.36,48.21,1986-05-03,20,7.0,9.546,,
AU,VIENNA.,16.36,48.21,1986-05-04,10,13.55,3.515,,
AU,VIENNA.,16.36,48.21,1986-05-04,14,3.45,2.9859,,
AU,VIENNA.,16.36,48.21,1986-05-04,19,4.45,2.2977,,
AU,VIENNA.,16.36,48.21,1986-05-04,22,3.0,1.739,,
AU,VIENNA.,16.36,48.21,1986-05-05,13,14.47,0.6734,,
AU,VIENNA.,16.36,48.21,1986-05-05,16,3.26,1.591,,
AU,VIENNA.,16.36,48.21,1986-05-06,16,24.13,0.9620000000000001,,
AU,VIENNA.,16.36,48.21,1986-05-07,13,20.31,1.9980000000000002,,
AU,VIENNA.,16.36,48.21,1986-05-07,19,5.34,3.589,,
AU,VIENNA.,16.36,48.21,1986-05-08,2,7.08,1.517,,
AU,VIENNA.,16.36,48.21,1986-05-08,8,5.36,0.2479,,
AU,VIENNA.,16.36,48.21,1986-05-08,22,2.08,0.0777,,
AU,VIENNA.,16.36,48.21,1986-05-09,3,5.05,0.05513,,
AU,VIENNA.,16.36,48.21,1986-05-09,20,16.27,0.06179,,
AU,VIENNA.,16.36,48.21,1986-05-10,4,8.37,0.038110000000000005,,
AU,VIENNA.,16.36,48.21,1986-05-10,20,11.53,0.05624,,
AU,VIENNA.,16.36,48.21,1986-05-11,9,12.51,0.035519999999999996,,
AU,VIENNA.,16.36,48.21,1986-05-11,14,5.34,0.04218,,
AU,VIENNA.,16.36,48.21,1986-05-11,19,4.59,0.04699,,
AU,VIENNA.,16.36,48.21,1986-05-12,9,13.39,0.02146,,
AU,VIENNA.,16.36,48.21,1986-05-12,19,10.57,0.03071,,
AU,VIENNA.,16.36,48.21,1986-05-13,8,12.25,0.02812,,
AU,VIENNA.,16.36,48.21,1986-05-13,20,12.19,0.03182,,
AU,VIENNA.,16.36,48.21,1986-05-14,8,12.0,0.0185,,
AU,VIENNA.,16.36,48.21,1986-05-14,19,11.17,0.028860000000000004,,
AU,VIENNA.,16.36,48.21,1986-05-15,7,11.2,0.00851,,
AU,VIENNA.,16.36,48.21,1986-05-15,19,11.52,0.017575,,
AU,VIENNA.,16.36,48.21,1986-05-16,19,23.53,0.006623,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,18,1.2,16.7,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,20,1.5,18.9,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,21,1.05,31.0,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,22,1.0,15.0,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,23,0.55,11.1,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,0,0.55,7.7,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,1,0.5,6.0,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,2,0.55,4.0,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,3,1.0,3.1,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,4,0.5,2.5,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,5,0.55,2.41,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,6,0.55,2.23,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,7,0.55,1.7,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,8,0.55,1.31,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,11,2.15,0.56,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,12,1.0,0.294,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,13,1.0,0.31,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,14,0.5,0.22399999999999998,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,18,4.2,0.179,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,23,4.4,4.9,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,3,4.05,3.5,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,7,3.15,2.55,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,13,6.2,1.38,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,17,4.15,1.14,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,22,4.15,0.84,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,2,3.55,0.41,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,4,2.0,0.48,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,6,2.0,0.6,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,7,1.55,1.01,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,10,2.05,0.79,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,12,2.15,0.66,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,14,2.0,0.7,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,17,3.3,0.76,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,22,4.35,0.96,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,3,5.2,2.44,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,6,3.05,0.86,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,11,4.55,1.03,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,16,5.0,0.84,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,21,4.3,0.53,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,7,10.0,0.36,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,12,4.5,0.79,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,16,3.55,0.94,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,20,4.0,1.03,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,0,4.0,0.76,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,7,7.25,0.47,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,12,4.3,0.53,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,16,4.3,0.5,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,22,6.05,0.44,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,8,9.25,0.184,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,12,4.3,0.31,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,17,4.4,0.239,0.001,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,20,3.4,0.205,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,7,11.05,0.128,0.574,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,13,5.35,0.171,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,17,4.2,0.18,0.54,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,21,3.4,0.162,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,7,10.0,0.10800000000000001,1.6369999999999998,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,11,4.0,0.24,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,20,9.25,0.228,1.6230000000000002,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,8,11.35,0.139,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,20,12.0,0.135,0.948,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,8,12.0,0.081,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,12,4.0,0.092,0.27,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,20,7.45,0.102,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,8,12.1,0.075,0.099,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,15,7.15,0.14400000000000002,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-11,10,19.0,0.039,0.264,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,7,9.0,0.038,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,16,8.3,0.046,0.38299999999999995,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-13,10,17.4,0.0169,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-14,10,24.1,0.0067,0.06,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-15,9,23.45,0.0057,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-16,10,24.0,0.0072,0.004,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-17,10,24.0,0.0031,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-19,10,48.15,0.00281,0.013000000000000001,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-21,10,48.15,0.0035,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-23,14,52.2,0.0019199999999999998,0.01,0.005
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-26,13,71.0,0.00249,,
FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-30,13,95.1,0.00062,0.017,
FI,NURMIJAERVI,24.7,60.45,1986-04-28,9,96.0,0.0,0.95,1.79
FI,NURMIJAERVI,24.7,60.45,1986-04-28,15,5.35,0.0,0.82,1.4
FI,NURMIJAERVI,24.7,60.45,1986-04-28,22,7.0,0.0,7.2,11.9
FI,NURMIJAERVI,24.7,60.45,1986-04-29,8,10.4,0.0,0.177,0.32
FI,NURMIJAERVI,24.7,60.45,1986-04-29,15,6.4,0.0,0.057999999999999996,0.096
FI,NURMIJAERVI,24.7,60.45,1986-04-30,9,6.35,0.0,0.094,0.155
FI,NURMIJAERVI,24.7,60.45,1986-04-30,15,6.25,0.0,0.033,0.055999999999999994
FI,NURMIJAERVI,24.7,60.45,1986-05-01,15,24.0,0.0,0.051,0.084
FI,NURMIJAERVI,24.7,60.45,1986-05-02,15,23.15,0.0,0.0282,0.049
FI,NURMIJAERVI,24.7,60.45,1986-05-03,13,21.45,0.0,0.0077,0.0132
FI,NURMIJAERVI,24.7,60.45,1986-05-04,14,24.25,0.0,0.033,0.055999999999999994
FI,NURMIJAERVI,24.7,60.45,1986-05-05,15,24.3,0.0,0.0205,0.035
FI,NURMIJAERVI,24.7,60.45,1986-05-06,15,23.35,0.0,0.0054,0.0091
FI,NURMIJAERVI,24.7,60.45,1986-05-07,13,22.15,0.0,0.0035,0.0061
FI,NURMIJAERVI,24.7,60.45,1986-05-08,14,25.1,0.0,0.0072,0.0126
FI,NURMIJAERVI,24.7,60.45,1986-05-09,14,23.15,0.0,0.0097,0.0174
FI,NURMIJAERVI,24.7,60.45,1986-05-10,13,22.5,0.0,0.0102,0.0186
FI,NURMIJAERVI,24.7,60.45,1986-05-11,15,25.25,0.0,0.0041,0.0075
FI,NURMIJAERVI,24.7,60.45,1986-05-12,14,22.35,0.0,0.0029,0.0054
FI,NURMIJAERVI,24.7,60.45,1986-05-13,13,22.45,0.0,0.004,0.0075
FI,NURMIJAERVI,24.7,60.45,1986-05-15,9,44.1,0.0,0.00049,0.0009400000000000001
FI,NURMIJAERVI,24.7,60.45,1986-05-16,13,27.35,0.0,0.00037,0.0007
FI,NURMIJAERVI,24.7,60.45,1986-05-19,13,71.5,0.0,0.00155,0.0027199999999999998
FI,NURMIJAERVI,24.7,60.45,1986-05-21,13,47.5,0.0,0.00114,0.00199
FI,NURMIJAERVI,24.7,60.45,1986-05-23,13,48.45,0.0,0.00064,0.00115
FI,NURMIJAERVI,24.7,60.45,1986-05-26,10,68.45,0.0,0.00099,0.0018
FI,NURMIJAERVI,24.7,60.45,1986-05-28,10,47.55,0.0,0.0008699999999999999,0.00157
FI,NURMIJAERVI,24.7,60.45,1986-05-30,10,47.25,0.0,0.00043,0.00073
NO,BERGEN,10.66,59.9,1986-04-28,9,24.0,0.0002,0.0,0.0
NO,BERGEN,10.66,59.9,1986-04-29,9,24.0,0.3,0.0,0.1
NO,BERGEN,10.66,59.9,1986-04-30,9,24.0,0.004,0.0,0.001
NO,BERGEN,10.66,59.9,1986-05-02,9,48.0,0.001,0.0,0.0002
NO,BERGEN,10.66,59.9,1986-05-05,9,72.0,0.09,0.0,0.02
NO,BERGEN,10.66,59.9,1986-05-07,9,48.0,0.2,0.0,0.07
NO,BERGEN,10.66,59.9,1986-05-09,9,48.0,0.07,0.0,0.015
NO,BERGEN,10.66,59.9,1986-05-12,9,72.0,0.001,0.0,0.0007
NO,KJELLER,10.66,59.9,1986-04-28,18,24.0,0.12,0.0,0.02
NO,KJELLER,10.66,59.9,1986-04-29,18,24.0,7.0,0.0,3.0
NO,KJELLER,10.66,59.9,1986-04-30,18,24.0,0.15,0.0,0.15
NO,KJELLER,10.66,59.9,1986-05-01,18,24.0,0.0,0.0,0.002
NO,KJELLER,10.66,59.9,1986-05-01,18,34.0,0.05,0.0,0.0
NO,KJELLER,10.66,59.9,1986-05-02,18,24.0,0.02,0.0,0.0007
NO,KJELLER,10.66,59.9,1986-05-05,9,63.0,0.08,0.0,0.001
NO,KJELLER,10.66,59.9,1986-05-07,12,51.0,0.2,0.0,0.015
NO,KJELLER,10.66,59.9,1986-05-09,12,48.0,0.25,0.0,0.08
NO,KJELLER,10.66,59.9,1986-05-12,12,72.0,0.004,0.0,0.001
NO,KJELLER,10.66,59.9,1986-05-13,12,24.0,0.003,0.0,0.0004
NO,KJELLER,10.66,59.9,1986-05-14,12,24.0,0.002,0.0,0.0009
NO,OSLO,9.8,59.9,1986-04-28,13,18.0,0.0,0.0,0.13
NO,OSLO,9.8,59.9,1986-04-29,12,24.0,0.0,0.0,1.05
NO,OSLO,9.8,59.9,1986-04-29,13,1.0,0.0,0.0,1.8
NO,OSLO,9.8,59.9,1986-04-29,15,2.0,0.0,0.0,0.45
NO,OSLO,9.8,59.9,1986-04-29,20,5.0,0.0,0.0,0.4
NO,OSLO,9.8,59.9,1986-04-29,23,3.0,0.0,0.0,0.35
NO,OSLO,9.8,59.9,1986-04-30,1,2.0,0.0,0.0,0.065
NO,OSLO,9.8,59.9,1986-04-30,5,4.0,0.0,0.0,0.025
NO,OSLO,9.8,59.9,1986-04-30,10,5.0,0.0,0.0,0.04
NO,OSLO,9.8,59.9,1986-04-30,20,10.0,0.0,0.0,0.0075
NO,OSLO,9.8,59.9,1986-05-02,10,14.0,0.0,0.0,0.0085
NO,OSLO,9.8,59.9,1986-05-02,22,12.0,0.0,0.0,0.003
NO,OSLO,9.8,59.9,1986-05-04,8,8.0,0.0,0.0,0.0008
NO,OSLO,9.8,59.9,1986-05-04,12,4.0,0.0,0.0,0.001
NO,OSLO,9.8,59.9,1986-05-04,17,5.0,0.0,0.0,0.004
NO,OSLO,9.8,59.9,1986-05-04,0,7.0,0.0,0.0,0.0037
NO,OSLO,9.8,59.9,1986-05-05,6,6.0,0.0,0.0,0.0065
NO,OSLO,9.8,59.9,1986-05-05,9,3.0,0.0,0.0,0.01
NO,OSLO,9.8,59.9,1986-05-05,17,8.0,0.0,0.0,0.013000000000000001
NO,OSLO,9.8,59.9,1986-05-05,0,7.0,0.0,0.0,0.027000000000000003
NO,OSLO,9.8,59.9,1986-05-06,4,4.0,0.0,0.0,0.016
NO,OSLO,9.8,59.9,1986-05-06,9,5.0,0.0,0.0,0.012
NO,OSLO,9.8,59.9,1986-05-06,14,5.0,0.0,0.0,0.008
NO,OSLO,9.8,59.9,1986-05-06,19,5.0,0.0,0.0,0.02
NO,OSLO,9.8,59.9,1986-05-07,2,7.0,0.0,0.0,0.016
NO,OSLO,9.8,59.9,1986-05-07,14,12.0,0.0,0.0,0.0135
NO,OSLO,9.8,59.9,1986-05-07,22,8.0,0.0,0.0,0.012
NO,OSLO,9.8,59.9,1986-05-08,4,6.0,0.0,0.0,0.04
NO,OSLO,9.8,59.9,1986-05-08,12,8.0,0.0,0.0,0.06
NO,OSLO,9.8,59.9,1986-05-08,20,8.0,0.0,0.0,0.14
NO,OSLO,9.8,59.9,1986-05-08,0,4.0,0.0,0.0,0.13
NO,OSLO,9.8,59.9,1986-05-09,6,6.0,0.0,0.0,0.075
NO,OSLO,9.8,59.9,1986-05-09,10,4.0,0.0,0.0,0.03
NO,OSLO,9.8,59.9,1986-05-09,16,6.0,0.0,0.0,0.012
NO,OSLO,9.8,59.9,1986-05-09,22,6.0,0.0,0.0,0.005
NO,OSLO,9.8,59.9,1986-05-10,4,6.0,0.0,0.0,0.0007
NO,OSLO,9.8,59.9,1986-05-10,10,6.0,0.0,0.0,0.0025
NO,OSLO,9.8,59.9,1986-05-10,0,14.0,0.0,0.0,0.0072
NO,OSLO,9.8,59.9,1986-05-11,12,12.0,0.0,0.0,0.035
NO,OSLO,9.8,59.9,1986-05-11,0,12.0,0.0,0.0,0.006999999999999999
NO,OSLO,9.8,59.9,1986-05-12,10,10.0,0.0,0.0,0.01
NO,OSLO,9.8,59.9,1986-05-12,22,12.0,0.0,0.0,0.002
NO,OSLO,9.8,59.9,1986-05-13,12,14.0,0.0,0.0,0.0035
NO,OSLO,9.8,59.9,1986-05-14,14,26.0,0.0,0.0,0.0023
NO,OSLO,9.8,59.9,1986-05-15,14,24.0,0.0,0.0,0.0035
NO,VAERNES,0.0,0.0,1986-04-28,18,9.0,7.0,0.0,2.0
NO,VAERNES,0.0,0.0,1986-04-29,9,15.0,9.0,0.0,3.0
NO,VAERNES,0.0,0.0,1986-04-30,9,24.0,5.0,0.0,2.0
NO,VAERNES,0.0,0.0,1986-05-02,9,48.0,0.3,0.0,0.11
NO,VAERNES,0.0,0.0,1986-05-05,9,72.0,0.08,0.0,0.0011
NO,VAERNES,0.0,0.0,1986-05-07,9,48.0,0.2,0.0,0.04
NO,VAERNES,0.0,0.0,1986-05-09,9,48.0,0.1,0.0,0.025
NO,VAERNES,0.0,0.0,1986-05-12,9,72.0,0.01,0.0,0.0015
SE,GOETEBORG,12.0,57.75,1986-04-29,5,34.5,0.469,0.111,0.20199999999999999
SE,GOETEBORG,12.0,57.75,1986-04-29,16,11.05,0.011000000000000001,0.00828,0.0148
SE,GOETEBORG,12.0,57.75,1986-04-30,4,12.05,0.0039700000000000004,0.0024,0.00447
SE,GOETEBORG,12.0,57.75,1986-05-02,4,12.05,0.0008560000000000001,0.000519,0.000984
SE,GOETEBORG,12.0,57.75,1986-05-03,16,11.5,0.111,0.000173,0.000279
SE,GOETEBORG,12.0,57.75,1986-05-04,4,12.05,0.129,0.000396,0.000932
SE,GOETEBORG,12.0,57.75,1986-05-04,16,11.55,0.16899999999999998,0.00183,0.00313
SE,GOETEBORG,12.0,57.75,1986-05-05,16,11.55,0.20600000000000002,0.00757,0.0128
SE,GOETEBORG,12.0,57.75,1986-05-06,16,11.55,0.3,0.0078,0.0135
SE,GOETEBORG,12.0,57.75,1986-05-07,16,12.0,0.20600000000000002,0.0125,0.0227
SE,GOETEBORG,12.0,57.75,1986-05-09,16,35.5,0.18899999999999997,0.0525,0.0955
SE,GOETEBORG,12.0,57.75,1986-05-10,4,11.55,0.0255,0.00475,0.00847
SE,GOETEBORG,12.0,57.75,1986-05-11,5,25.0,0.00329,0.0005139999999999999,0.000944
SE,GOETEBORG,12.0,57.75,1986-05-12,4,10.55,0.0011,0.000205,0.000364
SE,GOETEBORG,12.0,57.75,1986-05-13,4,24.05,0.0036899999999999997,0.0010400000000000001,0.0018100000000000002
SE,GOETEBORG,12.0,57.75,1986-05-14,4,24.0,0.0021,0.000373,0.000659
SE,GOETEBORG,12.0,57.75,1986-05-15,4,24.0,0.0025399999999999997,0.000362,0.000687
SE,GOETEBORG,12.0,57.75,1986-05-16,4,24.0,0.00233,0.000589,0.000977
SE,GOETEBORG,12.0,57.75,1986-05-17,4,24.05,0.0011300000000000001,0.00022999999999999998,0.000398
SE,GOETEBORG,12.0,57.75,1986-05-18,4,23.55,0.00108,0.00033,0.0005650000000000001
SE,GOETEBORG,12.0,57.75,1986-05-19,4,24.0,0.00156,0.000713,0.00125
SE,GOETEBORG,12.0,57.75,1986-05-20,11,30.5,0.00109,0.00121,0.00209
SE,GOETEBORG,12.0,57.75,1986-05-22,10,46.55,0.00119,0.00099,0.0017399999999999998
SE,GOETEBORG,12.0,57.75,1986-05-23,11,25.2,0.000784,0.000248,0.00044400000000000006
SE,GOETEBORG,12.0,57.75,1986-05-26,15,75.55,0.000731,0.0010400000000000001,0.0018100000000000002
SE,LJUNGBYHED,13.92,56.82,1986-04-28,9,14.35,2.77,0.48100000000000004,0.885
SE,LJUNGBYHED,13.92,56.82,1986-04-28,22,10.55,0.0379,0.0162,0.0289
SE,LJUNGBYHED,13.92,56.82,1986-05-02,8,11.3,0.00197,0.00022,0.000307
SE,LJUNGBYHED,13.92,56.82,1986-05-03,8,12.0,0.00908,0.000198,0.000384
SE,LJUNGBYHED,13.92,56.82,1986-05-03,20,11.55,0.255,0.000644,0.0011
SE,LJUNGBYHED,13.92,56.82,1986-05-04,20,11.55,0.217,0.00713,0.012
SE,LJUNGBYHED,13.92,56.82,1986-05-05,8,12.1,0.183,0.0127,0.0198
SE,LJUNGBYHED,13.92,56.82,1986-05-05,8,167.05,0.0886,0.0037799999999999995,0.0067
SE,LJUNGBYHED,13.92,56.82,1986-05-05,12,4.0,0.336,0.0122,0.0207
SE,LJUNGBYHED,13.92,56.82,1986-05-05,18,5.2,0.401,0.00713,0.0119
SE,LJUNGBYHED,13.92,56.82,1986-05-06,0,6.0,0.23399999999999999,0.0039700000000000004,0.00675
SE,LJUNGBYHED,13.92,56.82,1986-05-06,5,5.45,0.107,0.002,0.0037600000000000003
SE,LJUNGBYHED,13.92,56.82,1986-05-06,12,6.15,0.27699999999999997,0.00599,0.0101
SE,LJUNGBYHED,13.92,56.82,1986-05-06,19,7.2,0.27399999999999997,0.0033399999999999997,0.00572
SE,LJUNGBYHED,13.92,56.82,1986-05-06,23,4.25,0.267,0.003,0.0054
SE,LJUNGBYHED,13.92,56.82,1986-05-07,5,6.0,0.122,0.00279,0.00472
SE,LJUNGBYHED,13.92,56.82,1986-05-07,12,6.15,0.153,0.0069099999999999995,0.0116
SE,LJUNGBYHED,13.92,56.82,1986-05-07,18,6.0,0.5579999999999999,0.0391,0.0715
SE,LJUNGBYHED,13.92,56.82,1986-05-07,23,5.4,1.71,0.184,0.34700000000000003
SE,LJUNGBYHED,13.92,56.82,1986-05-08,6,6.2,1.6,0.28,0.508
SE,LJUNGBYHED,13.92,56.82,1986-05-08,6,69.2,0.612,0.057,0.105
SE,LJUNGBYHED,13.92,56.82,1986-05-08,12,6.4,1.06,0.19399999999999998,0.341
SE,LJUNGBYHED,13.92,56.82,1986-05-08,18,5.2,0.5870000000000001,0.105,0.191
SE,LJUNGBYHED,13.92,56.82,1986-05-08,23,5.45,0.0255,0.00209,0.00374
SE,LJUNGBYHED,13.92,56.82,1986-05-09,5,5.5,0.0167,0.0015,0.0026899999999999997
SE,LJUNGBYHED,13.92,56.82,1986-05-09,12,6.25,0.00827,0.000819,0.0013599999999999999
SE,LJUNGBYHED,13.92,56.82,1986-05-09,18,6.2,0.0087,0.000291,0.000499
SE,LJUNGBYHED,13.92,56.82,1986-05-10,6,6.3,0.00877,0.00018700000000000002,0.00037
SE,LJUNGBYHED,13.92,56.82,1986-05-11,0,6.05,0.006529999999999999,0.00039,0.000625
SE,LJUNGBYHED,13.92,56.82,1986-05-11,6,72.05,0.145,0.0303,0.0566
SE,LJUNGBYHED,13.92,56.82,1986-05-12,0,6.4,0.0012699999999999999,0.00011,0.000195
SE,LJUNGBYHED,13.92,56.82,1986-05-13,6,12.15,0.00352,0.000407,0.000624
SE,LJUNGBYHED,13.92,56.82,1986-05-14,6,12.15,0.00466,0.00047300000000000006,0.0008609999999999999
SE,LJUNGBYHED,13.92,56.82,1986-05-15,6,12.2,0.00457,0.00047300000000000006,0.000842
SE,LJUNGBYHED,13.92,56.82,1986-05-15,18,108.35,0.0042,0.000398,0.000708
SE,LJUNGBYHED,13.92,56.82,1986-05-16,6,11.45,0.002,0.00056,0.000973
SE,LJUNGBYHED,13.92,56.82,1986-05-17,6,11.4,0.00118,0.000105,0.000173
SE,LJUNGBYHED,13.92,56.82,1986-05-18,6,24.0,0.00158,0.00031600000000000004,0.000542
SE,LJUNGBYHED,13.92,56.82,1986-05-19,9,27.1,0.00205,0.000771,0.00137
SE,LJUNGBYHED,13.92,56.82,1986-05-20,9,23.55,0.0016699999999999998,0.0011300000000000001,0.00193
SE,LJUNGBYHED,13.92,56.82,1986-05-21,9,24.05,0.00199,0.00155,0.00277
