,country,Code,city,lattitude,longitude,Date,endsampling,duration,i131,cs134,cs137
1138,UK,9,HARWELL,-1.3,51.62,1986-05-02,18,1.42,4.2,0.71,
1139,UK,9,HARWELL,-1.3,51.62,1986-05-02,21,3.07,3.03,0.64,
1140,UK,9,HARWELL,-1.3,51.62,1986-05-03,9,12.02,0.6,0.2,
1141,UK,9,HARWELL,-1.3,51.62,1986-05-03,10,0.52,0.04,0.0,
1142,UK,9,HARWELL,-1.3,51.62,1986-05-03,11,1.1,0.02,0.0,0.006
1143,UK,9,HARWELL,-1.3,51.62,1986-05-03,15,3.54,0.03,0.001,
1144,UK,9,HARWELL,-1.3,51.62,1986-05-03,21,6.5,0.01,0.0,0.006999999999999999
1145,UK,9,HARWELL,-1.3,51.62,1986-05-04,9,11.06,0.009000000000000001,0.0,
1146,UK,9,HARWELL,-1.3,51.62,1986-05-04,20,11.31,0.006,0.0,
1147,UK,9,HARWELL,-1.3,51.62,1986-05-05,9,12.28,0.01,0.0,
1148,UK,9,HARWELL,-1.3,51.62,1986-05-05,19,10.12,0.005,0.0,
1149,UK,9,HARWELL,-1.3,51.62,1986-05-06,8,13.43,0.002,0.0,
1150,UK,9,HARWELL,-1.3,51.62,1986-05-07,9,24.02,0.006,0.0003,
1151,UK,9,HARWELL,-1.3,51.62,1986-05-07,11,2.2,0.08,0.005,
1152,UK,9,HARWELL,-1.3,51.62,1986-05-07,12,1.1,0.04,0.0,
1153,UK,9,HARWELL,-1.3,51.62,1986-05-07,13,1.1,0.02,0.0,
1154,UK,9,HARWELL,-1.3,51.62,1986-05-07,16,2.55,0.006999999999999999,0.001,
1155,UK,9,HARWELL,-1.3,51.62,1986-05-07,17,1.2,0.0091,0.0,
1156,UK,9,HARWELL,-1.3,51.62,1986-05-07,19,1.05,0.02,0.0,
1157,UK,9,HARWELL,-1.3,51.62,1986-05-07,21,2.15,0.02,0.0009199999999999999,
1158,UK,9,HARWELL,-1.3,51.62,1986-05-08,9,12.13,0.0054,0.0007,
1159,UK,9,HARWELL,-1.3,51.62,1986-05-08,11,1.44,0.0064,0.0,
1160,UK,9,HARWELL,-1.3,51.62,1986-05-08,14,2.53,0.005,0.0,
1161,UK,9,HARWELL,-1.3,51.62,1986-05-09,9,19.03,0.0057,0.001,
1162,UK,9,HARWELL,-1.3,51.62,1986-05-10,9,24.32,0.00033,0.0,
1163,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-04-30,0,700.0,0.0,,
1164,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,9,24.0,1.33,0.39,
1165,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,11,1.0,10.25,2.45,
1166,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,12,1.0,9.02,2.23,
1167,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,13,1.0,7.56,1.85,
1168,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,14,1.0,4.12,1.17,
1169,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,15,1.0,1.61,0.28,
1170,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,16,1.0,1.43,0.17,
1171,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,17,1.0,1.82,0.41,
1172,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,9,15.3,1.58,0.37,
1173,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,10,1.0,2.32,0.16,
1174,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,11,1.0,2.45,0.22,0.005
1175,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,12,1.0,2.12,0.18,
1176,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,13,1.0,1.01,0.09,0.002
1177,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,14,1.0,1.84,0.09,
1178,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,15,1.0,1.68,0.1,0.003
1179,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,16,1.0,1.7,0.08,
1180,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,17,1.0,1.75,0.12,0.0
1181,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,8,14.45,0.19,0.03,
1182,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,20,12.0,0.0187,,
1183,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,8,12.0,0.1274,0.0125,
1184,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,20,12.0,0.1546,0.0404,
1185,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,8,12.0,0.0209,0.0,
1186,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,20,12.0,0.0745,0.0,
1187,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,10,14.3,0.085,0.0,
1188,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,20,9.3,0.0148,0.0025,
1189,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-08,9,13.0,0.0117,0.0021,
1190,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-09,9,24.0,0.0079,0.0,
1191,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-10,9,24.0,0.0036,0.0,
1192,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-11,9,24.0,0.0017,0.0,0.001
1193,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-12,9,24.0,0.0093,0.0,
1194,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-13,9,24.0,0.0033,0.00047000000000000004,
1195,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-14,9,24.0,0.0055,0.0004,
1196,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-15,9,24.0,0.0046,0.0004,0.0005
1197,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-16,9,24.0,0.0028,0.0007,
1198,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-17,9,24.0,0.004,0.0012,
1199,BE,10,BRUXELLES(Ixelles),4.33,50.78,1986-05-31,0,700.0,0.0,,
1200,BE,10,MOL,5.12,51.18,1986-04-28,9,168.0,0.0,0.0,3.1e-05
1201,BE,10,MOL,5.12,51.18,1986-04-30,0,700.0,0.0,,0.0
1202,BE,10,MOL,5.12,51.18,1986-05-01,9,24.0,,0.0001,
1203,BE,10,MOL,5.12,51.18,1986-05-02,9,24.0,1.68,0.41,0.97
1204,BE,10,MOL,5.12,51.18,1986-05-02,15,6.0,7.8,1.91,3.6
1205,BE,10,MOL,5.12,51.18,1986-05-02,21,6.0,3.5,0.98,1.88
1206,BE,10,MOL,5.12,51.18,1986-05-03,9,12.0,1.98,0.64,1.28
1207,BE,10,MOL,5.12,51.18,1986-05-04,9,24.0,0.81,0.156,0.33
1208,BE,10,MOL,5.12,51.18,1986-05-05,9,24.0,0.1,0.017,0.033
1209,BE,10,MOL,5.12,51.18,1986-05-05,9,168.0,0.92,0.23,0.48
1210,BE,10,MOL,5.12,51.18,1986-05-06,9,24.0,0.09,0.025,0.054000000000000006
1211,BE,10,MOL,5.12,51.18,1986-05-07,9,24.0,0.051,0.012,0.026000000000000002
1212,BE,10,MOL,5.12,51.18,1986-05-08,9,24.0,0.0116,0.00148,0.003
1213,BE,10,MOL,5.12,51.18,1986-05-09,9,24.0,0.0088,0.00057,0.001
1214,BE,10,MOL,5.12,51.18,1986-05-10,9,24.0,0.0068,0.00091,0.00175
1215,BE,10,MOL,5.12,51.18,1986-05-11,9,24.0,0.0019399999999999999,0.00014,0.00018999999999999998
1216,BE,10,MOL,5.12,51.18,1986-05-12,9,24.0,0.0106,0.0005,0.0008300000000000001
1217,BE,10,MOL,5.12,51.18,1986-05-12,9,168.0,0.026000000000000002,0.0058,0.0124
1218,BE,10,MOL,5.12,51.18,1986-05-13,9,24.0,0.0036,0.00022999999999999998,0.00067
1219,BE,10,MOL,5.12,51.18,1986-05-14,9,24.0,0.006999999999999999,0.0003,0.0006
1220,BE,10,MOL,5.12,51.18,1986-05-15,9,24.0,0.0056,0.0004,0.0008
1221,BE,10,MOL,5.12,51.18,1986-05-16,9,24.0,0.0036,0.00066,0.00126
1222,BE,10,MOL,5.12,51.18,1986-05-17,9,24.0,0.0056,0.00148,0.0028
1223,BE,10,MOL,5.12,51.18,1986-05-18,9,24.0,0.0029,0.00075,0.00144
1224,BE,10,MOL,5.12,51.18,1986-05-19,9,24.0,0.004,0.00108,0.0023
1225,BE,10,MOL,5.12,51.18,1986-05-19,9,168.0,0.0046,0.0007,0.00141
1226,BE,10,MOL,5.12,51.18,1986-05-20,9,24.0,0.0035,0.0015,0.0031
1227,BE,10,MOL,5.12,51.18,1986-05-21,9,24.0,0.0018899999999999998,0.00062,0.00128
1228,BE,10,MOL,5.12,51.18,1986-05-22,9,24.0,0.003,0.00091,0.00179
1229,BE,10,MOL,5.12,51.18,1986-05-23,9,24.0,0.0043,0.0013,0.0029
1230,BE,10,MOL,5.12,51.18,1986-05-24,9,24.0,0.0031,0.0012900000000000001,0.0025
1231,BE,10,MOL,5.12,51.18,1986-05-25,9,24.0,0.0018399999999999998,0.0007099999999999999,0.00146
1232,BE,10,MOL,5.12,51.18,1986-05-26,9,24.0,0.00159,0.00084,0.0016699999999999998
1233,BE,10,MOL,5.12,51.18,1986-05-26,9,168.0,0.0028,0.0010199999999999999,0.0021
1234,BE,10,MOL,5.12,51.18,1986-05-31,0,700.0,0.0,,0.0
1235,ES,11,TARRAGONA,-0.4,39.48,1986-05-01,0,24.0,0.0,0.0,0.0032
1236,ES,11,TARRAGONA,-0.4,39.48,1986-05-02,0,24.0,0.0,,0.0074
1237,ES,11,TARRAGONA,-0.4,39.48,1986-05-03,0,24.0,0.0,0.032,0.0
1238,ES,11,TARRAGONA,-0.4,39.48,1986-05-04,0,24.0,0.0,0.0329,0.07400000000000001
1239,ES,11,TARRAGONA,-0.4,39.48,1986-05-05,0,24.0,0.0,0.0481,0.09300000000000001
1240,ES,11,TARRAGONA,-0.4,39.48,1986-05-08,0,24.0,0.0,0.0,
1241,ES,11,TARRAGONA,-0.4,39.48,1986-05-09,0,24.0,0.0,0.0089,0.0141
1242,ES,11,TARRAGONA,-0.4,39.48,1986-05-10,0,24.0,0.0,0.0,
1243,ES,11,TARRAGONA,-0.4,39.48,1986-05-11,0,24.0,0.0,0.0,
1244,ES,11,TARRAGONA,-0.4,39.48,1986-05-12,0,24.0,0.0,0.0,
1245,ES,11,TARRAGONA,-0.4,39.48,1986-05-13,0,24.0,0.0,0.0,
1246,ES,11,TARRAGONA,-0.4,39.48,1986-05-14,0,24.0,0.0,0.0,0.0052
1247,ES,11,TARRAGONA,-0.4,39.48,1986-05-15,0,24.0,0.0,0.0,
1248,ES,11,TARRAGONA,-0.4,39.48,1986-05-16,0,24.0,0.0,0.0,
1249,ES,11,TARRAGONA,-0.4,39.48,1986-05-17,0,24.0,0.0,0.0,
1250,ES,11,TARRAGONA,-0.4,39.48,1986-05-18,0,24.0,0.0,0.0,
1251,ES,11,TARRAGONA,-0.4,39.48,1986-05-19,0,24.0,0.0,0.0,
1252,ES,11,TARRAGONA,-0.4,39.48,1986-05-20,0,24.0,0.0,0.0,
1253,ES,11,VALENCIA,0.0,0.0,1986-05-01,0,24.0,0.0,0.0,0.047
1254,ES,11,VALENCIA,0.0,0.0,1986-05-02,0,24.0,0.0,0.0054,0.0351
1255,ES,11,VALENCIA,0.0,0.0,1986-05-03,0,24.0,0.0,0.040999999999999995,0.0995
1256,ES,11,VALENCIA,0.0,0.0,1986-05-04,0,24.0,0.0,0.0,0.1082
1257,ES,11,VALENCIA,0.0,0.0,1986-05-05,0,24.0,0.0,0.0,
1258,ES,11,VALENCIA,0.0,0.0,1986-05-06,0,24.0,0.0,0.0254,0.0663
1259,ES,11,VALENCIA,0.0,0.0,1986-05-07,0,24.0,0.0,0.0,
1260,ES,11,VALENCIA,0.0,0.0,1986-05-08,0,24.0,0.0,0.0,
1261,ES,11,VALENCIA,0.0,0.0,1986-05-09,0,24.0,0.0,0.0,
1262,ES,11,VALENCIA,0.0,0.0,1986-05-10,0,24.0,0.0,0.0,
1263,ES,11,VALENCIA,0.0,0.0,1986-05-12,0,24.0,0.0,0.0,
1264,ES,11,VALENCIA,0.0,0.0,1986-05-13,0,24.0,0.0,0.0,
1265,ES,11,VALENCIA,0.0,0.0,1986-05-14,0,24.0,0.0,0.0,0.0065
1266,ES,11,VALENCIA,0.0,0.0,1986-05-15,0,24.0,0.0,0.0,
1267,ES,11,VALENCIA,0.0,0.0,1986-05-17,0,24.0,0.0,0.0,
1268,ES,11,VALENCIA,0.0,0.0,1986-05-18,0,24.0,0.0,0.0,
1269,ES,11,VALENCIA,0.0,0.0,1986-05-19,0,24.0,0.0,0.0,
1270,ES,11,VALENCIA,0.0,0.0,1986-05-21,0,24.0,0.0,0.0,0.006999999999999999
1271,ES,11,VALENCIA,0.0,0.0,1986-05-22,0,24.0,0.0,0.0,
1272,ES,11,VALENCIA,0.0,0.0,1986-05-23,0,24.0,0.0,0.0,
1273,ES,11,VALENCIA,0.0,0.0,1986-05-24,0,24.0,0.0,0.0,0.0012
1274,ES,11,VALENCIA,0.0,0.0,1986-05-25,0,24.0,0.0,0.0,
1275,ES,11,VALENCIA,0.0,0.0,1986-05-26,0,24.0,0.0,0.0,
1276,ES,11,VALENCIA,0.0,0.0,1986-05-28,0,24.0,0.0,0.0,
1277,ES,11,VALENCIA,0.0,0.0,1986-05-29,0,24.0,0.0,0.0,
1278,ES,11,VALENCIA,0.0,0.0,1986-05-30,0,24.0,0.0,0.0,0.0084
1279,CH,13,FRIBOURG,7.12,46.49,1986-04-30,16,40.0,0.040999999999999995,0.008,0.0089
1280,CH,13,FRIBOURG,7.12,46.49,1986-04-30,0,8.0,0.777,0.37,0.777
1281,CH,13,FRIBOURG,7.12,46.49,1986-05-01,9,9.0,3.33,0.444,0.9620000000000001
1282,CH,13,FRIBOURG,7.12,46.49,1986-05-01,16,7.0,4.255,0.5920000000000001,1.1840000000000002
1283,CH,13,FRIBOURG,7.12,46.49,1986-05-02,9,17.0,2.775,0.536,1.147
1284,CH,13,FRIBOURG,7.12,46.49,1986-05-02,20,11.0,1.85,0.29600000000000004,0.629
1285,CH,13,FRIBOURG,7.12,46.49,1986-05-03,11,15.0,1.147,0.222,0.40700000000000003
1286,CH,13,FRIBOURG,7.12,46.49,1986-05-03,23,12.0,1.0,0.185,0.36
1287,CH,13,FRIBOURG,7.12,46.49,1986-05-04,11,12.0,0.185,0.033,0.059000000000000004
1288,CH,13,FRIBOURG,7.12,46.49,1986-05-04,0,13.0,0.37,0.07400000000000001,0.14800000000000002
1289,CH,13,FRIBOURG,7.12,46.49,1986-05-05,22,22.0,0.307,0.077,0.151
1290,CH,13,FRIBOURG,7.12,46.49,1986-05-06,11,13.0,0.111,0.022000000000000002,0.039
1291,CH,13,FRIBOURG,7.12,46.49,1986-05-07,7,20.0,0.13,0.033,0.063
1292,CH,13,FRIBOURG,7.12,46.49,1986-05-08,11,28.0,0.022000000000000002,0.0,0.0081
1293,CH,13,LOCARNO Monti,8.48,46.15,1986-05-01,9,30.0,2.294,0.40700000000000003,
1294,CH,13,LOCARNO Monti,8.48,46.15,1986-05-02,12,27.0,2.59,1.48,
1295,CH,13,LOCARNO Monti,8.48,46.15,1986-05-03,8,20.0,1.1840000000000002,0.37,
1296,CH,13,LOCARNO Monti,8.48,46.15,1986-05-04,8,24.0,0.48100000000000004,0.11800000000000001,
1297,CH,13,LOCARNO Monti,8.48,46.15,1986-05-05,9,25.0,0.0814,0.026000000000000002,
1298,CH,13,LOCARNO Monti,8.48,46.15,1986-05-06,8,23.0,0.33299999999999996,0.14800000000000002,
1299,CH,13,LOCARNO Monti,8.48,46.15,1986-05-07,11,27.0,0.444,0.37,
1300,CH,13,LOCARNO Monti,8.48,46.15,1986-05-08,10,25.0,0.122,0.0444,
1301,CH,13,SPIEZ,7.42,46.42,1986-05-01,9,18.0,1.0397,0.1458,0.2979
1302,CH,13,SPIEZ,7.42,46.42,1986-05-01,15,6.0,3.4706,0.6068,1.4356
1303,CH,13,SPIEZ,7.42,46.42,1986-05-01,21,12.0,3.552,0.7437,1.4245
1304,CH,13,SPIEZ,7.42,46.42,1986-05-01,0,12.0,4.3660000000000005,0.9398,1.6280000000000001
1305,CH,13,SPIEZ,7.42,46.42,1986-05-02,8,6.0,2.6196,0.5698,1.0286
1306,CH,13,SPIEZ,7.42,46.42,1986-05-02,20,9.0,2.8231,0.4847,0.9583
1307,CH,13,SPIEZ,7.42,46.42,1986-05-03,9,12.0,2.3532,0.4033,0.8177
1308,CH,13,SPIEZ,7.42,46.42,1986-05-04,20,12.0,0.3848,0.10400000000000001,0.2017
1309,CH,13,SPIEZ,7.42,46.42,1986-05-05,19,18.0,0.3563,0.1029,0.2061
1310,CH,13,SPIEZ,7.42,46.42,1986-05-06,18,24.0,0.5946,0.1184,0.2509
1311,CH,13,SPIEZ,7.42,46.42,1986-05-07,18,24.0,0.1902,0.064,0.1265
1312,CH,13,SPIEZ,7.42,46.42,1986-05-08,18,27.0,0.0369,0.005,0.0106
1313,CH,13,SPIEZ,7.42,46.42,1986-05-09,16,21.0,0.0209,0.0013,0.0025
1314,CH,13,SPIEZ,7.42,46.42,1986-05-10,18,24.0,0.0134,0.001,0.0018
1315,CH,13,SPIEZ,7.42,46.42,1986-05-11,17,24.0,0.0069,0.0002,0.0004
1316,CH,13,SPIEZ,7.42,46.42,1986-05-12,17,24.0,0.0034,0.0,0.0003
1317,CH,13,SPIEZ,7.42,46.42,1986-05-13,17,24.0,0.0033,0.0,0.0
1318,CH,13,SPIEZ,7.42,46.42,1986-05-14,18,48.0,0.0061,0.0006,0.0009
1319,CH,13,SPIEZ,7.42,46.42,1986-05-16,16,24.0,0.0035,0.0,0.0005
1320,CH,13,SPIEZ,7.42,46.42,1986-05-18,12,24.0,0.0016,0.0005,0.001
1321,AU,14,BREGENZ,9.78,47.51,1986-04-30,6,23.0,0.00851,,0.001139
1322,AU,14,BREGENZ,9.78,47.51,1986-05-01,7,24.54,2.4013,0.40293,0.5920000000000001
1323,AU,14,BREGENZ,9.78,47.51,1986-05-02,7,24.2,4.8839999999999995,1.8315,3.367
1324,AU,14,BREGENZ,9.78,47.51,1986-05-03,7,23.43,2.9785,1.16402,2.22
1325,AU,14,BREGENZ,9.78,47.51,1986-05-04,7,23.59,1.1803,0.32153000000000004,0.6216
1326,AU,14,BREGENZ,9.78,47.51,1986-05-05,7,24.0,0.1517,0.094424,0.17464000000000002
1327,AU,14,BREGENZ,9.78,47.51,1986-05-06,7,24.01,0.3256,0.11395999999999999,0.2109
1328,AU,14,BREGENZ,9.78,47.51,1986-05-07,7,24.01,0.6659999999999999,0.23199,0.4181
1329,AU,14,BREGENZ,9.78,47.51,1986-05-08,7,23.58,0.10286,0.027268999999999998,0.04995
1330,AU,14,BREGENZ,9.78,47.51,1986-05-09,7,23.57,0.02553,0.0020350000000000004,0.0031079999999999997
1331,AU,14,BREGENZ,9.78,47.51,1986-05-10,7,23.57,0.021830000000000002,0.0020350000000000004,0.0033299999999999996
1332,AU,14,BREGENZ,9.78,47.51,1986-05-11,7,23.57,0.0148,0.001261,0.002109
1333,AU,14,BREGENZ,9.78,47.51,1986-05-12,7,23.56,0.00925,0.000773,0.00148
1334,AU,14,BREGENZ,9.78,47.51,1986-05-13,7,24.02,0.006659999999999999,0.000651,0.001147
1335,AU,14,BREGENZ,9.78,47.51,1986-05-14,7,23.58,0.006659999999999999,0.001465,0.002405
1336,AU,14,BREGENZ,9.78,47.51,1986-05-15,7,23.57,0.00629,0.001058,0.001369
1337,AU,14,GRAZ,15.36,47.08,1986-04-30,14,0.4,25.381999999999998,2.863245,5.291
1338,AU,14,GRAZ,15.36,47.08,1986-05-01,13,0.45,16.058,1.9149349999999998,3.6482
1339,AU,14,GRAZ,15.36,47.08,1986-05-02,12,0.45,2.7343,0.50875,0.8584
1340,AU,14,GRAZ,15.36,47.08,1986-05-03,14,1.0,9.731,1.9129,3.5002
1341,AU,14,INNSBRUCK,11.41,47.28,1986-05-02,7,47.45,3.552,1.0582,1.9240000000000002
1342,AU,14,INNSBRUCK,11.41,47.28,1986-05-02,11,3.58,4.736000000000001,1.3024,2.294
1343,AU,14,INNSBRUCK,11.41,47.28,1986-05-02,17,5.56,6.105,0.8140000000000001,1.591
1344,AU,14,INNSBRUCK,11.41,47.28,1986-05-03,7,14.0,2.6639999999999997,0.61864,1.1840000000000002
1345,AU,14,INNSBRUCK,11.41,47.28,1986-05-03,11,3.56,3.589,0.70004,1.295
1346,AU,14,INNSBRUCK,11.41,47.28,1986-05-03,17,5.56,6.327000000000001,1.11925,2.146
1347,AU,14,INNSBRUCK,11.41,47.28,1986-05-04,7,14.0,1.702,0.48433000000000004,0.888
1348,AU,14,INNSBRUCK,11.41,47.28,1986-05-04,11,3.3,1.702,0.35816,0.6364
1349,AU,14,INNSBRUCK,11.41,47.28,1986-05-04,17,6.0,1.2395,0.2035,0.3515
1350,AU,14,INNSBRUCK,11.41,47.28,1986-05-05,7,14.0,1.147,0.34595,0.6659999999999999
1351,AU,14,INNSBRUCK,11.41,47.28,1986-05-05,11,4.0,2.516,0.58201,1.147
1352,AU,14,INNSBRUCK,11.41,47.28,1986-05-05,17,6.0,1.85,0.37037,0.6659999999999999
1353,AU,14,INNSBRUCK,11.41,47.28,1986-05-06,7,13.49,0.9176,0.3256,0.6216
1354,AU,14,INNSBRUCK,11.41,47.28,1986-05-06,11,4.02,1.6280000000000001,0.35816,0.6659999999999999
1355,AU,14,INNSBRUCK,11.41,47.28,1986-05-06,17,6.0,5.587000000000001,0.72039,1.258
1356,AU,14,INNSBRUCK,11.41,47.28,1986-05-07,11,3.57,7.252000000000001,2.3606,4.181
1357,AU,14,INNSBRUCK,11.41,47.28,1986-05-07,17,6.0,1.295,0.23606,0.4477
1358,AU,14,INNSBRUCK,11.41,47.28,1986-05-08,7,13.53,0.4514,0.15872999999999998,0.29600000000000004
1359,AU,14,INNSBRUCK,11.41,47.28,1986-05-08,11,3.5,0.10471,0.006919,0.01036
1360,AU,14,INNSBRUCK,11.41,47.28,1986-05-08,17,5.58,0.07400000000000001,0.002442,0.0044399999999999995
1361,AU,14,INNSBRUCK,11.41,47.28,1986-05-09,7,14.1,0.053279999999999994,0.001628,0.00296
1362,AU,14,INNSBRUCK,11.41,47.28,1986-05-09,11,3.49,0.07918,,0.004477
1363,AU,14,INNSBRUCK,11.41,47.28,1986-05-09,17,5.57,0.10434,0.002849,0.0044399999999999995
1364,AU,14,INNSBRUCK,11.41,47.28,1986-05-10,7,14.02,0.05587,0.002971,0.00518
1365,AU,14,INNSBRUCK,11.41,47.28,1986-05-10,11,3.55,0.07955,,0.003256
1366,AU,14,INNSBRUCK,11.41,47.28,1986-05-10,17,6.01,0.07067000000000001,0.001855,0.002442
1367,AU,14,INNSBRUCK,11.41,47.28,1986-05-11,7,14.0,0.04181,0.001884,0.00259
1368,AU,14,INNSBRUCK,11.41,47.28,1986-05-11,11,3.5,0.06623,,0.0020350000000000004
1369,AU,14,INNSBRUCK,11.41,47.28,1986-05-11,17,5.55,0.08657999999999999,0.0043950000000000005,0.008768999999999999
1370,AU,14,INNSBRUCK,11.41,47.28,1986-05-12,7,14.04,0.027491,0.001017,0.001295
1371,AU,14,INNSBRUCK,11.41,47.28,1986-05-12,11,4.02,0.048839999999999995,0.0043950000000000005,0.005698
1372,AU,14,INNSBRUCK,11.41,47.28,1986-05-13,7,19.49,0.02553,0.001424,0.0023309999999999997
1373,AU,14,INNSBRUCK,11.41,47.28,1986-05-13,11,3.58,0.028452999999999996,0.001505,0.004218
1374,AU,14,INNSBRUCK,11.41,47.28,1986-05-13,17,6.04,0.036851999999999996,0.00179,0.0029230000000000003
1375,AU,14,INNSBRUCK,11.41,47.28,1986-05-14,7,13.56,0.022274000000000002,0.002075,0.0034409999999999996
1376,AU,14,INNSBRUCK,11.41,47.28,1986-05-14,11,3.55,0.036334,0.00293,0.004144
1377,AU,14,INNSBRUCK,11.41,47.28,1986-05-14,17,5.57,0.027676,0.0023190000000000003,0.004255
1378,AU,14,INNSBRUCK,11.41,47.28,1986-05-15,7,13.58,0.011285,0.001628,0.002183
1379,AU,14,KLAGENFURT,14.33,46.63,1986-04-30,7,48.2,0.08102999999999999,0.010582,0.01813
1380,AU,14,KLAGENFURT,14.33,46.63,1986-04-30,12,5.52,4.292,0.63085,1.1840000000000002
1381,AU,14,KLAGENFURT,14.33,46.63,1986-04-30,14,1.45,11.692,1.5466,2.886
1382,AU,14,KLAGENFURT,14.33,46.63,1986-05-01,11,20.54,5.1615,1.15995,2.3680000000000003
1383,AU,14,KLAGENFURT,14.33,46.63,1986-05-02,6,19.08,4.255,1.2209999999999999,2.2569999999999997
1384,AU,14,KLAGENFURT,14.33,46.63,1986-05-03,7,24.16,2.109,0.7733,1.48
1385,AU,14,KLAGENFURT,14.33,46.63,1986-05-04,17,34.51,1.1618,0.5291,0.925
1386,AU,14,KLAGENFURT,14.33,46.63,1986-05-05,6,12.54,0.6808,0.2849,0.4773
1387,AU,14,KLAGENFURT,14.33,46.63,1986-05-05,13,7.03,1.0175,0.32966999999999996,0.5920000000000001
1388,AU,14,KLAGENFURT,14.33,46.63,1986-05-05,17,3.58,1.5466,0.35002,0.629
1389,AU,14,KLAGENFURT,14.33,46.63,1986-05-06,6,12.5,0.5217,0.22791999999999998,0.40700000000000003
1390,AU,14,KLAGENFURT,14.33,46.63,1986-05-06,13,7.04,0.7992,0.26455,0.4773
1391,AU,14,KLAGENFURT,14.33,46.63,1986-05-06,18,4.06,0.8066,0.15466,0.2738
1392,AU,14,KLAGENFURT,14.33,46.63,1986-05-07,7,13.0,0.23051,0.06919,0.1369
1393,AU,14,KLAGENFURT,14.33,46.63,1986-05-07,13,6.51,0.6771,0.17501,0.3367
1394,AU,14,KLAGENFURT,14.33,46.63,1986-05-07,17,4.04,1.3024,0.2442,0.48100000000000004
1395,AU,14,KLAGENFURT,14.33,46.63,1986-05-08,7,13.06,0.3959,0.17908,0.3034
1396,AU,14,KLAGENFURT,14.33,46.63,1986-05-08,14,6.53,0.4551,0.22791999999999998,0.4218
1397,AU,14,KLAGENFURT,14.33,46.63,1986-05-08,18,4.0,0.1258,0.030931999999999998,0.05439
1398,AU,14,KLAGENFURT,14.33,46.63,1986-05-09,6,12.56,0.02553,0.002849,0.00518
1399,AU,14,KLAGENFURT,14.33,46.63,1986-05-09,13,7.0,0.05513,0.002849,0.0033299999999999996
1400,AU,14,KLAGENFURT,14.33,46.63,1986-05-09,17,3.59,0.08102999999999999,0.003418,0.00629
1401,AU,14,KLAGENFURT,14.33,46.63,1986-05-10,6,12.56,0.027491,0.00175,0.0037
1402,AU,14,KLAGENFURT,14.33,46.63,1986-05-10,13,7.02,0.04736,0.0031739999999999997,0.004736
1403,AU,14,KLAGENFURT,14.33,46.63,1986-05-10,18,4.03,0.04662,0.0027670000000000004,0.0047729999999999995
1404,AU,14,KLAGENFURT,14.33,46.63,1986-05-11,7,13.03,0.032597,0.00179,0.002775
1405,AU,14,KLAGENFURT,14.33,46.63,1986-05-11,13,6.43,0.053279999999999994,0.0023190000000000003,0.003478
1406,AU,14,KLAGENFURT,14.33,46.63,1986-05-11,18,4.16,0.06253,0.002686,0.003626
1407,AU,14,KLAGENFURT,14.33,46.63,1986-05-12,7,12.59,0.030673000000000002,0.0026449999999999998,0.004995
